Spain, Period fertility rates by calendar year, age and birth cohort (Lexis triangles)
Last modified: 06/05/2016
Year   Age   Cohort      ASFR
1934   33     1900    0.14385
1934   34     1900    0.14772
1934   34     1899    0.14868
1934   35     1899    0.14977
1934   35     1898    0.14817
1934   36     1898    0.14067
1934   36     1897    0.13666
1934   37     1897    0.12757
1934   37     1896    0.12253
1934   38     1896    0.11173
1934   38     1895    0.10613
1934   39     1895    0.09421
1934   39     1894    0.08931
1934   40     1894    0.08076
1934   40     1893    0.07608
1934   41     1893    0.06699
1934   41     1892    0.06164
1934   42     1892    0.05021
1934   42     1891    0.04506
1934   43     1891    0.03641
1934   43     1890    0.03211
1934   44     1890    0.02374
1934   44     1889    0.02047
1934   45     1889    0.01522
1934   45     1888    0.01313
1934   46     1888    0.00965
1934   46     1887    0.00871
1934   47     1887    0.00760
1934   47     1886    0.00725
1934   48     1886    0.00690
1934   48     1885    0.00673
1934   49     1885    0.00616
1934   49     1884    0.00645
1934   50     1884    0.00815
1934   50     1883    0.00743
1934   51     1883    0.00464
1934   51     1882    0.00307
1934   52     1882    0.00096
1934   52     1881    0.00054
1934   53     1881    0.00018
1934   53     1880    0.00009
1934   54     1880    0.00002
1934   54     1879    0.00001
1934   55       .    0.00000
1935   12       .    0.00000
1935   13     1922    0.00001
1935   13     1921    0.00002
1935   14     1921    0.00008
1935   14     1920    0.00015
1935   15     1920    0.00045
1935   15     1919    0.00073
1935   16     1919    0.00180
1935   16     1918    0.00272
1935   17     1918    0.00590
1935   17     1917    0.00823
1935   18     1917    0.01476
1935   18     1916    0.01914
1935   19     1916    0.03003
1935   19     1915    0.03662
1935   20     1915    0.05153
1935   20     1914    0.06035
1935   21     1914    0.08126
1935   21     1913    0.09244
1935   22     1913    0.11472
1935   22     1912    0.12611
1935   23     1912    0.14824
1935   23     1911    0.15832
1935   24     1911    0.17510
1935   24     1910    0.18247
1935   25     1910    0.19440
1935   25     1909    0.19818
1935   26     1909    0.20111
1935   26     1908    0.20177
1935   27     1908    0.20082
1935   27     1907    0.19991
1935   28     1907    0.19714
1935   28     1906    0.19588
1935   29     1906    0.19465
1935   29     1905    0.19136
1935   30     1905    0.18054
1935   30     1904    0.17411
1935   31     1904    0.15808
1935   31     1903    0.15262
1935   32     1903    0.14485
1935   32     1902    0.14257
1935   33     1902    0.14097
1935   33     1901    0.14136
1935   34     1901    0.14510
1935   34     1900    0.14581
1935   35     1900    0.14550
1935   35     1899    0.14375
1935   36     1899    0.13744
1935   36     1898    0.13348
1935   37     1898    0.12395
1935   37     1897    0.11890
1935   38     1897    0.10820
1935   38     1896    0.10257
1935   39     1896    0.09064
1935   39     1895    0.08582
1935   40     1895    0.07761
1935   40     1894    0.07305
1935   41     1894    0.06371
1935   41     1893    0.05848
1935   42     1893    0.04817
1935   42     1892    0.04306
1935   43     1892    0.03328
1935   43     1891    0.02919
1935   44     1891    0.02291
1935   44     1890    0.01957
1935   45     1890    0.01301
1935   45     1889    0.01113
1935   46     1889    0.00856
1935   46     1888    0.00772
1935   47     1888    0.00666
1935   47     1887    0.00638
1935   48     1887    0.00620
1935   48     1886    0.00612
1935   49     1886    0.00574
1935   49     1885    0.00605
1935   50     1885    0.00770
1935   50     1884    0.00706
1935   51     1884    0.00428
1935   51     1883    0.00284
1935   52     1883    0.00098
1935   52     1882    0.00055
1935   53     1882    0.00015
1935   53     1881    0.00008
1935   54     1881    0.00003
1935   54     1880    0.00001
1935   55       .    0.00000
1936   12       .    0.00000
1936   13     1923    0.00001
1936   13     1922    0.00002
1936   14     1922    0.00013
1936   14     1921    0.00024
1936   15     1921    0.00062
1936   15     1920    0.00096
1936   16     1920    0.00227
1936   16     1919    0.00328
1936   17     1919    0.00610
1936   17     1918    0.00816
1936   18     1918    0.01391
1936   18     1917    0.01761
1936   19     1917    0.02705
1936   19     1916    0.03296
1936   20     1916    0.04720
1936   20     1915    0.05569
1936   21     1915    0.07558
1936   21     1914    0.08650
1936   22     1914    0.10920
1936   22     1913    0.12073
1936   23     1913    0.14206
1936   23     1912    0.15204
1936   24     1912    0.16925
1936   24     1911    0.17601
1936   25     1911    0.18469
1936   25     1910    0.18784
1936   26     1910    0.19103
1936   26     1909    0.19162
1936   27     1909    0.19079
1936   27     1908    0.19016
1936   28     1908    0.18825
1936   28     1907    0.18762
1936   29     1907    0.18792
1936   29     1906    0.18565
1936   30     1906    0.17737
1936   30     1905    0.17197
1936   31     1905    0.15776
1936   31     1904    0.15269
1936   32     1904    0.14479
1936   32     1903    0.14218
1936   33     1903    0.13930
1936   33     1902    0.13877
1936   34     1902    0.14026
1936   34     1901    0.13930
1936   35     1901    0.13506
1936   35     1900    0.13193
1936   36     1900    0.12275
1936   36     1899    0.11877
1936   37     1899    0.11152
1936   37     1898    0.10735
1936   38     1898    0.09852
1936   38     1897    0.09422
1936   39     1897    0.08543
1936   39     1896    0.08149
1936   40     1896    0.07438
1936   40     1895    0.07034
1936   41     1895    0.06188
1936   41     1894    0.05717
1936   42     1894    0.04738
1936   42     1893    0.04273
1936   43     1893    0.03434
1936   43     1892    0.03042
1936   44     1892    0.02337
1936   44     1891    0.02018
1936   45     1891    0.01478
1936   45     1890    0.01276
1936   46     1890    0.00931
1936   46     1889    0.00838
1936   47     1889    0.00731
1936   47     1888    0.00687
1936   48     1888    0.00623
1936   48     1887    0.00594
1936   49     1887    0.00523
1936   49     1886    0.00521
1936   50     1886    0.00562
1936   50     1885    0.00494
1936   51     1885    0.00295
1936   51     1884    0.00196
1936   52     1884    0.00066
1936   52     1883    0.00038
1936   53     1883    0.00012
1936   53     1882    0.00006
1936   54     1882    0.00002
1936   54     1881    0.00001
1936   55       .    0.00000
1937   12       .    0.00000
1937   13     1924    0.00001
1937   13     1923    0.00002
1937   14     1923    0.00011
1937   14     1922    0.00022
1937   15     1922    0.00061
1937   15     1921    0.00095
1937   16     1921    0.00219
1937   16     1920    0.00317
1937   17     1920    0.00630
1937   17     1919    0.00846
1937   18     1919    0.01391
1937   18     1918    0.01759
1937   19     1918    0.02723
1937   19     1917    0.03288
1937   20     1917    0.04542
1937   20     1916    0.05292
1937   21     1916    0.07074
1937   21     1915    0.08030
1937   22     1915    0.09975
1937   22     1914    0.10954
1937   23     1914    0.12788
1937   23     1913    0.13639
1937   24     1913    0.15079
1937   24     1912    0.15677
1937   25     1912    0.16553
1937   25     1911    0.16832
1937   26     1911    0.17021
1937   26     1910    0.17064
1937   27     1910    0.17003
1937   27     1909    0.16968
1937   28     1909    0.16875
1937   28     1908    0.16867
1937   29     1908    0.17013
1937   29     1907    0.16883
1937   30     1907    0.16314
1937   30     1906    0.15891
1937   31     1906    0.14706
1937   31     1905    0.14269
1937   32     1905    0.13561
1937   32     1904    0.13311
1937   33     1904    0.12980
1937   33     1903    0.12887
1937   34     1903    0.12914
1937   34     1902    0.12755
1937   35     1902    0.12156
1937   35     1901    0.11809
1937   36     1901    0.11006
1937   36     1900    0.10627
1937   37     1900    0.09817
1937   37     1899    0.09473
1937   38     1899    0.08876
1937   38     1898    0.08537
1937   39     1898    0.07805
1937   39     1897    0.07505
1937   40     1897    0.06993
1937   40     1896    0.06650
1937   41     1896    0.05891
1937   41     1895    0.05438
1937   42     1895    0.04466
1937   42     1894    0.04004
1937   43     1894    0.03139
1937   43     1893    0.02757
1937   44     1893    0.02122
1937   44     1892    0.01822
1937   45     1892    0.01277
1937   45     1891    0.01098
1937   46     1891    0.00842
1937   46     1890    0.00753
1937   47     1890    0.00613
1937   47     1889    0.00569
1937   48     1889    0.00512
1937   48     1888    0.00481
1937   49     1888    0.00407
1937   49     1887    0.00400
1937   50     1887    0.00418
1937   50     1886    0.00365
1937   51     1886    0.00220
1937   51     1885    0.00148
1937   52     1885    0.00052
1937   52     1884    0.00031
1937   53     1884    0.00010
1937   53     1883    0.00005
1937   54     1883    0.00002
1937   54     1882    0.00001
1937   55       .    0.00000
1938   12       .    0.00000
1938   13     1925    0.00001
1938   13     1924    0.00002
1938   14     1924    0.00013
1938   14     1923    0.00026
1938   15     1923    0.00069
1938   15     1922    0.00105
1938   16     1922    0.00241
1938   16     1921    0.00342
1938   17     1921    0.00629
1938   17     1920    0.00828
1938   18     1920    0.01365
1938   18     1919    0.01695
1938   19     1919    0.02463
1938   19     1918    0.02917
1938   20     1918    0.03884
1938   20     1917    0.04436
1938   21     1917    0.05747
1938   21     1916    0.06437
1938   22     1916    0.07815
1938   22     1915    0.08512
1938   23     1915    0.09843
1938   23     1914    0.10493
1938   24     1914    0.11728
1938   24     1913    0.12253
1938   25     1913    0.13044
1938   25     1912    0.13337
1938   26     1912    0.13641
1938   26     1911    0.13766
1938   27     1911    0.13921
1938   27     1910    0.14019
1938   28     1910    0.14249
1938   28     1909    0.14400
1938   29     1909    0.14854
1938   29     1908    0.14922
1938   30     1908    0.14776
1938   30     1907    0.14571
1938   31     1907    0.13827
1938   31     1906    0.13549
1938   32     1906    0.13080
1938   32     1905    0.12903
1938   33     1905    0.12638
1938   33     1904    0.12549
1938   34     1904    0.12502
1938   34     1903    0.12328
1938   35     1903    0.11752
1938   35     1902    0.11402
1938   36     1902    0.10518
1938   36     1901    0.10154
1938   37     1901    0.09536
1938   37     1900    0.09220
1938   38     1900    0.08537
1938   38     1899    0.08239
1938   39     1899    0.07680
1938   39     1898    0.07416
1938   40     1898    0.06947
1938   40     1897    0.06626
1938   41     1897    0.05903
1938   41     1896    0.05448
1938   42     1896    0.04476
1938   42     1895    0.04001
1938   43     1895    0.03103
1938   43     1894    0.02712
1938   44     1894    0.02042
1938   44     1893    0.01746
1938   45     1893    0.01248
1938   45     1892    0.01070
1938   46     1892    0.00786
1938   46     1891    0.00702
1938   47     1891    0.00597
1938   47     1890    0.00556
1938   48     1890    0.00490
1938   48     1889    0.00463
1938   49     1889    0.00403
1938   49     1888    0.00399
1938   50     1888    0.00421
